GlobalXbin    GlobalYbin    Z
42    70    0.001590103591786224
42    71    0.002539539707398103
42    72    0.002809468705927002
42    73    0.002664689737150108
42    74    0.002335039988317072
42    75    0.001731540949672059
42    76    0.001018059366527619
42    77    0.0002323032058360532
42    78    0.001234642703636856
42    79    0.001755839556073183
42    80    0.002045559689569349
42    81    0.002196495121095011
42    82    0.001875804103532417
42    83    0.001274574489504913
42    84    0.0005432593971343478
43    0    0.001005286201363965
43    1    0.001246778149710237
43    2    0.0008198584867119708
43    3    0.0004993915814540711
43    4    0.000238717782159345
43    5    4.859521728720268e-05
43    6    0.001466843647560556
43    7    0.002290068728384087
43    8    0.002152598407860024
43    9    0.001554563491959614
43    10    0.0007975600337935861
43    11    0.0002827578172820703
43    12    0.002451134877945458
43    13    0.004123034115336373
43    14    0.003632562695153462
43    15    0.002605927394611769
43    16    0.002186404518733755
43    17    0.001915269079593919
43    18    0.001392003137400708
43    19    0.0006937630175274743
43    20    0.0002845152414150387
43    21    0.0003049508880586263
43    22    0.0003041358143638456
43    23    0.0002629691479443459
43    24    0.0002044961795186406
43    25    0.000125108234423407
43    26    4.133822514595227e-05
43    27    -3.375010641509869e-05
43    28    -8.515718519545917e-05
43    29    0.0001237898658297477
43    30    0.0001224981265945102
43    31    0.0001453673412064246
43    32    0.0001858774939570228
43    33    0.0002211142822122742
43    34    0.0002572681149059802
43    35    0.0003106738860947079
43    36    0.0004156150727127421
43    37    0.0005668193370622556
43    38    0.0007560886227104489
43    39    0.000954936660973722
43    40    0.001177635760070374
43    41    0.001395226893011391
43    42    0.001621828159961848
43    43    0.001806299833658078
43    44    0.0002826418032374874
43    45    0.0002919618784156015
43    46    0.0003121354605980845
43    47    0.000349336080504679
43    48    0.0003916477015232246
43    49    0.0004419632264252508
43    50    0.000484315387284047
43    51    0.0005405096561877605
43    52    0.0006042597651432358
43    53    0.0006904569198709225
43    54    0.0008116077043770051
43    55    0.0009715099434949284
43    56    0.001167866005562158
43    57    0.00138093465664991
43    58    0.001581656881250807
43    59    0.001796173571783509
43    60    0.00206108499038365
43    61    0.0009202080297820946
43    62    0.001061750153461842
43    63    0.0005603442995764739
43    64    5.115264292764928e-05
43    65    0.0008125171861083127
43    66    0.001386354490636486
43    67    0.001123269979118422
43    68    0.0006934418616813635
43    69    6.84356596655994e-05
43    70    0.001718244014527871
43    71    0.002693827117097961
43    72    0.002949067412832784
43    73    0.002778877351167096
43    74    0.002433715241805863
43    75    0.001807997943114156
43    76    0.001073778301129365
43    77    0.0002538522032190301
43    78    0.001437329801710811
43    79    0.002096479986213892
43    80    0.002478410563933538
43    81    0.002678057586719506
43    82    0.002287446136131416
43    83    0.001548347206005998
43    84    0.0006536383212814832
44    0    0.0005482197785992963
44    1    0.0006505032275366235
44    2    0.0004416343650535288
44    3    0.0002945490013682239
44    4    0.0001528561091606513
44    5    3.594363958125448e-05
44    6    0.0007000652991586441
44    7    0.001065441687430205
44    8    0.0007809797195842753
44    9    0.000589967679753076
44    10    0.0002911523324911983
44    11    0.0001189115767230301
44    12    0.001317701806709643
44    13    0.001899794519653603
44    14    0.001560314504129255
44    15    0.001092213947927381
44    16    0.001015883785992985
44    17    0.0009506691156342399
44    18    0.0006155271827007902
44    19    0.0002283710112513823
44    20    0.0001680320219937265
44    21    0.0001710928606374825
44    22    0.0001633467778871792
44    23    0.0001452515753854186
44    24    0.0001262124927165163
44    25    9.485059565128511e-05
44    26    5.526049747143678e-05
44    27    1.566473636640478e-05
44    28    -1.009035188536088e-05
44    29    0.0002808120507431204
44    30    0.0002418734115150508
44    31    0.0001942161727470692
44    32    0.000158203855554659
44    33    0.0001310357186121661
44    34    0.0001158896697740383
44    35    0.0001148481543730793
44    36    0.0001329456126304319
44    37    0.0001589291043674583
44    38    0.0001852569562945958
44    39    0.0002110475002251559
44    40    0.0002380763484838552
44    41    0.0002502268870842468
44    42    0.0002636365282586563
44    43    0.0002826418032374875
44    44    0.0007012540631662606
44    45    0.0006454078292031771
44    46    0.0005563027577730593
44    47    0.0004638394888698389
44    48    0.0003713856849635525
44    49    0.0003042437718669809
44    50    0.0002591520147764281
44    51    0.00024356811708333
44    52    0.0002421566853994014
44    53    0.0002523038755147457
44    54    0.0002759961173850408
44    55    0.0003088770173850138
44    56    0.0003371763260030775
44    57    0.0003398290586242654
44    58    0.0003050106842111349
44    59    0.0002553034458154946
44    60    0.0002303624627990224
44    61    0.001049347887184801
44    62    0.0008236067673406252
44    63    0.0003606021811226094
44    64    1.559237220898935e-05
44    65    0.0003413342540776956
44    66    0.000379858111298882
44    67    0.0003323789513943048
44    68    0.0002075945459361376
44    69    4.786674217929456e-05
44    70    0.0001524657696802389
44    71    0.0004194820804146467
44    72    0.0006541365585834207
44    73    0.0008021022356219874
44    74    0.0008615573109275296
44    75    0.0007392670507504141
44    76    0.0004941561277017753
44    77    0.0001331371047833424
44    78    5.057408022343021e-05
44    79    0.0002390090693085677
44    80    0.0004029395969396395
44    81    0.0005120943292351421
44    82    0.0004670016132910718
44    83    0.0003359128182754451
44    84    0.0001550394022737434
45    0    0.000569187357631153
45    1    0.000682316458029251
45    2    0.0004702926675975111
45    3    0.0003173996248523532
45    4    0.000167380120429923
45    5    3.937951219067218e-05
45    6    0.0007189583380663217
45    7    0.001090441627109148
45    8    0.0008117637574758507
45    9    0.0005906574302177252
45    10    0.0002872944278706883
45    11    0.0001140273726366363
45    12    0.001347516134878696
45    13    0.001964813057463315
45    14    0.001634116737484675
45    15    0.001135286066836104
45    16    0.001027889288258457
45    17    0.0009590179247981939
45    18    0.0006333480386560196
45    19    0.0002399863893970451
45    20    0.0001643374629729762
45    21    0.0001768198970147741
45    22    0.0001651716222203744
45    23    0.00014104688626358
45    24    0.0001183712778221809
45    25    9.086315727533861e-05
45    26    6.453432037780992e-05
45    27    4.427116942840173e-05
45    28    3.546090373940632e-05
45    29    0.000269496891882368
45    30    0.0002459255836992659
45    31    0.0002104112864653993
45    32    0.0001769102967565541
45    33    0.0001464539288597853
45    34    0.000127757063456354
45    35    0.0001252746319042516
45    36    0.000143542118950788
45    37    0.0001670623349281593
45    38    0.0001876762175632782
45    39    0.0002089779451893126
45    40    0.0002362339223644639
45    41    0.0002527702312782486
45    42    0.0002709992765453396
45    43    0.0002919618784156024
45    44    0.0006454078292031771
45    45    0.000618799711961454
45    46    0.0005660573301099618
45    47    0.0005001172924400002
45    48    0.0004196965632139081
45    49    0.000351628869669616
45    50    0.0002964743224320384
45    51    0.0002704317468150589
45    52    0.0002619878917087055
45    53    0.000268611888414505
45    54    0.0002852862936439022
45    55    0.0003045896327046628
45    56    0.0003199021057343376
45    57    0.0003247603225521492
45    58    0.0003168799502400744
45    59    0.0003094130567313705
45    60    0.0003201584348070798
45    61    0.001059336616831998
45    62    0.0008591077285033646
45    63    0.0003866707519397431
45    64    1.460741098350556e-05
45    65    0.000351970386666158
45    66    0.0004153573048067403
45    67    0.0003576591627801946
45    68    0.0002163381762770941
45    69    4.871299889155378e-05
45    70    0.0001423518326778411
45    71    0.0003880765385757359
45    72    0.0006096916068057344
45    73    0.0007523233859800372
45    74    0.0008291323101013943
45    75    0.0007293232516742354
45    76    0.0005059794439456458
45    77    0.0001385889445866897
45    78    0.0001018819674529
45    79    0.0003308764762823599
45    80    0.0005226768721000947
45    81    0.0006480105845149746
45    82    0.0005809565656972334
45    83    0.0004043254970627321
45    84    0.0001703407015861322
46    0    0.000596579867322638
46    1    0.0007221573456292633
46    2    0.0005042211727357971
46    3    0.0003479447085581893
46    4    0.0001923153337886296
46    5    4.65199584175922e-05
46    6    0.0007762452303418046
46    7    0.001152371677635298
46    8    0.0008737527570726994
46    9    0.0006020706478362234
46    10    0.0002894419703252974
46    11    0.0001096947274136318
46    12    0.001427988762617884
46    13    0.002077451734306668
46    14    0.001749640112168703
46    15    0.001210431592371915
46    16    0.001055633717243977
46    17    0.0009778675191938879
46    18    0.0006656722458373368
46    19    0.0002639943550738896
46    20    0.0001610977079901672
46    21    0.0001883530007898492
46    22    0.0001708308566721537
46    23    0.0001358412250238225
46    24    0.0001064488591751613
46    25    8.456646932319064e-05
46    26    7.870392788748405e-05
46    27    8.900665505923555e-05
46    28    0.0001083399840983822
46    29    0.0002464143959682738
46    30    0.0002485138723291833
46    31    0.000237248323291862
46    32    0.0002108317818265371
46    33    0.0001762931555241807
46    34    0.0001528018490714358
46    35    0.0001477915540154271
46    36    0.0001637655868875928
46    37    0.0001806247483591181
46    38    0.0001921063171834833
46    39    0.0002081067684659322
46    40    0.0002369154491602923
46    41    0.0002600740190079085
46    42    0.0002860651138686676
46    43    0.0003121354605980849
46    44    0.0005563027577730594
46    45    0.0005660573301099622
46    46    0.0005704089004660911
46    47    0.000556368578005735
46    48    0.0005042538821287165
46    49    0.000439636667601178
46    50    0.0003710968491397724
46    51    0.0003305081356696695
46    52    0.0003083995684015897
46    53    0.0003002525104076639
46    54    0.0002975741957613236
46    55    0.0002964090937291721
46    56    0.0003000826615538516
46    57    0.000313990077087823
46    58    0.0003437697465766039
46    59    0.0003975843103555511
46    60    0.000469240199607676
46    61    0.001077820832137826
46    62    0.0009211215949229111
46    63    0.0004325841583805025
46    64    1.346986724910264e-05
46    65    0.0003725134974365087
46    66    0.0004672189128536135
46    67    0.0003948870603785864
46    68    0.0002293419334267188
46    69    5.095042739938139e-05
46    70    0.0001492638037589383
46    71    0.0003630882341269104
46    72    0.0005615602689837579
46    73    0.0006947502774052235
46    74    0.0007982729123991383
46    75    0.0007284482084531854
46    76    0.0005309885853838557
46    77    0.0001458068276679887
46    78    0.0001936359319084459
46    79    0.0004923919077753858
46    80    0.0007328282086953808
46    81    0.0008872272433408878
46    82    0.0007843015254594968
46    83    0.000531567569661691
46    84    0.0002069671152929131
47    0    0.0006342654309045832
47    1    0.0007744902089782689
47    2    0.000544958723189358
47    3    0.0003804212778152565
47    4    0.0002174233019164376
47    5    5.367545375363952e-05
47    6    0.000853287120445532
47    7    0.001234740631825931
47    8    0.0009592972872184055
47    9    0.0006300019907083333
47    10    0.0002991230941678632
47    11    0.000108335999583614
47    12    0.001535912199284149
47    13    0.002221465744471649
47    14    0.001895881736822332
47    15    0.001317035664852585
47    16    0.001105596639389916
47    17    0.001007872669437239
47    18    0.0007056917594742644
47    19    0.0002961422065975337
47    20    0.0001590144129965172
47    21    0.0002046699057300202
47    22    0.000180687794624905
47    23    0.0001346868325713429
47    24    0.0001014620915030149
47    25    8.765463182696225e-05
47    26    0.000100259039571357
47    27    0.0001337405657145488
47    28    0.000173643719902941
47    29    0.0002197407059667596
47    30    0.0002455340422997025
47    31    0.0002646766750663864
47    32    0.0002554844038921853
47    33    0.0002238530741712634
47    34    0.0001967987376558947
47    35    0.0001850721428159113
47    36    0.0001933016336143553
47    37    0.000201061884891805
47    38    0.0002047980915520825
47    39    0.000216695053451767
47    40    0.0002469939131231496
47    41    0.0002775366705219952
47    42    0.0003141961732921802
47    43    0.00034933608050468
47    44    0.0004638394888698394
47    45    0.0005001172924400002
47    46    0.0005563685780057357
47    47    0.0006032881566602313
47    48    0.0005984791388788435
47    49    0.0005572576365802609
47    50    0.0004872801182497418
47    51    0.000432958111523915
47    52    0.000385775664089601
47    53    0.0003460359274694865
47    54    0.0003134923093695921
47    55    0.0002941272007259925
47    56    0.0002982138954097395
47    57    0.0003319977212099427
47    58    0.0003981215646626027
47    59    0.0005015850379910478
47    60    0.0006252417233339405
47    61    0.001109298399089614
47    62    0.001004161939052256
47    63    0.0004898281954606922
47    64    1.287663847709975e-05
47    65    0.0004131946488138958
47    66    0.0005385295177429631
47    67    0.0004445347819480466
47    68    0.0002505151659590889
47    69    5.41527493057811e-05
47    70    0.0001811730555147095
47    71    0.0003808662568337768
47    72    0.000565281787579314
47    73    0.000692198698259395
47    74    0.0008168155090508999
47    75    0.0007622696274107172
47    76    0.0005719835925170251
47    77    0.0001558502284322887
47    78    0.000277424340221717
47    79    0.0006439742812689763
47    80    0.0009335163820860204
47    81    0.001117821406243169
47    82    0.0009813924660344105
47    83    0.000655966693206348
47    84    0.0002440854126864947
48    0    0.0006676195216696974
48    1    0.0008247480304218393
48    2    0.0005837515184430958
48    3    0.0004020200987596749
48    4    0.0002263812481334723
48    5    5.504626408374181e-05
48    6    0.0008906401564058967
48    7    0.001271171761516235
48    8    0.001030832760123555
48    9    0.0006553237215881988
48    10    0.0003052682315742567
48    11    0.0001063434331274765
48    12    0.001583354203238299
48    13    0.002314908094830418
48    14    0.002016003651485249
48    15    0.00140977847209097
48    16    0.001139228491314515
48    17    0.001016534316664006
48    18    0.0007294247474479535
48    19    0.0003217841300077784
48    20    0.0001514286084820203
48    21    0.0002183364144120436
48    22    0.0001900339067400862
48    23    0.0001383839288632198
48    24    0.0001075521042718807
48    25    0.0001025066939576993
48    26    0.0001238927977756158
48    27    0.000160141622306817
48    28    0.0001990191389751408
48    29    0.0001891178936407947
48    30    0.000227786796955821
48    31    0.0002736467341095681
48    32    0.0002917712385165426
48    33    0.0002758742933022105
48    34    0.0002507452837816723
48    35    0.00022954299831218
48    36    0.0002264025693315485
48    37    0.0002262171131998587
48    38    0.0002263388916623066
48    39    0.0002348095265743551
48    40    0.000264254188572396
48    41    0.0003012044030856374
48    42    0.0003483495186153319
48    43    0.0003916477015232252
48    44    0.0003713856849635526
48    45    0.0004196965632139079
48    46    0.0005042538821287163
48    47    0.0005984791388788432
48    48    0.0006505247045601344
48    49    0.0006580857381351442
48    50    0.0006108376208346141
48    51    0.0005519792511916004
48    52    0.0004750938682474349
48    53    0.0003972799730146122
48    54    0.0003360374088679053
48    55    0.0003068642446787226
48    56    0.0003211568382137927
48    57    0.0003791763693589585
48    58    0.0004710854649881628
48    59    0.0005923696266660511
48    60    0.0007291047703095918
48    61    0.001108388913631565
48    62    0.00105694342361045
48    63    0.0005289901787808509
48    64    1.263370568161366e-05
48    65    0.0004821033263002829
48    66    0.0006429508998790725
48    67    0.000514128803260684
48    68    0.0002832330703435966
48    69    5.484304586118721e-05
48    70    0.0002218427294706735
48    71    0.0004383012455607096
48    72    0.0006270627886871294
48    73    0.0007512129615073074
48    74    0.000876826689651396
48    75    0.0008137060555984117
48    76    0.0006097637996325268
48    77    0.0001662133303991166
48    78    0.0003033715679339118
48    79    0.0006984701166274007
48    80    0.001011075676584082
48    81    0.001210292812433808
48    82    0.001059622764962309
48    83    0.0007013269465772168
48    84    0.0002502275081396006
49    0    0.000711792433321769
49    1    0.0008916649069055925
49    2    0.0006324097710055482
49    3    0.0004214150298310043
49    4    0.000224279158654215
49    5    5.231897712082796e-05
49    6    0.0009091255171370924
49    7    0.001297855899981262
49    8    0.001116375084375067
49    9    0.0007010436345759019
49    10    0.0003191730059251877
49    11    0.0001083488695894606
49    12    0.001609032607315325
49    13    0.002431209620413324
49    14    0.002166050654681924
49    15    0.001517626829362953
49    16    0.001189472147766149
49    17    0.001043274836793074
49    18    0.0007627086195465282
49    19    0.0003465426266913504
49    20    0.000145744304024971
49    21    0.0002338060823787319
49    22    0.0002072525068827605
49    23    0.0001565196187306026
49    24    0.000129855468357799
49    25    0.0001275167679977136
49    26    0.0001442909569168905
49    27    0.0001650992255163948
49    28    0.0001861189275741346
49    29    0.0001636247259888005
49    30    0.0002045562093687991
49    31    0.0002673491801113775
49    32    0.0003140728420027285
49    33    0.0003231682976776073
49    34    0.0003092725724284795
49    35    0.0002833767016894793
49    36    0.0002704542660651632
49    37    0.0002644417648602472
49    38    0.000264794770224897
49    39    0.0002726895159493658
49    40    0.0003019862337763213
49    41    0.0003433419290811394
49    42    0.0003960662409371587
49    43    0.0004419632264252508
49    44    0.000304243771866981
49    45    0.0003516288696696158
49    46    0.0004396366676011784
49    47    0.0005572576365802609
49    48    0.0006580857381351446
49    49    0.0007241558025011827
49    50    0.0007192601521107583
49    51    0.000673073445991589
49    52    0.0005781684150698998
49    53    0.0004713569409122988
49    54    0.0003912347469240256
49    55    0.0003617340894358824
49    56    0.0003910987691673397
49    57    0.0004688080721672454
49    58    0.0005680186963215473
49    59    0.0006749340448217928
49    60    0.0007909460921221293
49    61    0.001080578115093094
49    62    0.001079145145635406
49    63    0.000549239929043977
49    64    1.343973196023612e-05
49    65    0.0006147090848189585
49    66    0.0008254973106907453
49    67    0.0006352774539930055
49    68    0.0003433029058437222
49    69    5.317550109961909e-05
49    70    0.0002809153975781748
49    71    0.0005519182709034613
49    72    0.0007670112641250664
49    73    0.0008927109650697553
49    74    0.000999770161217272
49    75    0.0009014633207967282
49    76    0.0006581094404184567
49    77    0.0001809262324214926
49    78    0.0002822076648799774
49    79    0.0006751656053383052
49    80    0.0009910249789860694
49    81    0.001194586100526199
49    82    0.001045533323060944
49    83    0.0006857777132881145
49    84    0.0002324039216682103
50    0    0.0007561346904124809
50    1    0.00095916300941931
50    2    0.0006772934155938291
50    3    0.0004355745272083293
50    4    0.0002161097767045342
50    5    4.789294835721227e-05
50    6    0.0009086729680734063
50    7    0.001309429339935169
50    8    0.001195785472140688
50    9    0.0007575032783025354
50    10    0.0003370054312317718
50    11    0.0001134010407735371
50    12    0.001614229340489879
50    13    0.002553646139910075
50    14    0.002307057050438209
50    15    0.001606723282920994
50    16    0.001246359326948777
50    17    0.00108961338625896
50    18    0.0008008564998961132
50    19    0.0003625573348792024
50    20    0.0001451129363585784
50    21    0.0002447679689142509
50    22    0.0002309997006714796
50    23    0.0001889941712549728
50    24    0.0001625144624277276
50    25    0.000150990105499509
50    26    0.0001516775473720547
50    27    0.0001519186684862002
50    28    0.0001547361227019
50    29    0.0001402843893065009
50    30    0.0001775316779868282
50    31    0.0002446976382464313
50    32    0.0003087528992136123
50    33    0.0003430164854356596
50    34    0.0003520633623580836
50    35    0.0003365749884046645
50    36    0.0003221607243171883
50    37    0.0003124347364938579
50    38    0.0003150409101452716
50    39    0.0003262488142576824
50    40    0.0003570833798510928
50    41    0.0003972459610864869
50    42    0.0004448121748772248
50    43    0.0004843153872840468
50    44    0.0002591520147764279
50    45    0.0002964743224320383
50    46    0.0003710968491397722
50    47    0.0004872801182497415
50    48    0.0006108376208346147
50    49    0.000719260152110758
50    50    0.0007615407050330814
50    51    0.000751348945709706
50    52    0.0006730744124687937
50    53    0.0005686862695584669
50    54    0.0004895813156913099
50    55    0.0004670591785825562
50    56    0.0005064904027552053
50    57    0.0005859487826699346
50    58    0.0006667318692586948
50    59    0.0007387106262725798
50    60    0.0008238984224515693
50    61    0.0009839331442842794
50    62    0.001026493618791112
50    63    0.0005296849599105763
50    64    1.532449670910934e-05
50    65    0.0008136050670175761
50    66    0.001085374601157331
50    67    0.0008052403544998312
50    68    0.0004286398240835444
50    69    4.75647362168947e-05
50    70    0.0003633420699317099
50    71    0.0007015486610635817
50    72    0.0009431146776168273
50    73    0.001064519635736688
50    74    0.001138032443336971
50    75    0.0009912880187540258
50    76    0.0006996686900962187
50    77    0.0001950838535996898
50    78    0.0002536071264042484
50    79    0.0006294867689475886
50    80    0.0009365492641604156
50    81    0.001136969900788023
50    82    0.0009942059236224432
50    83    0.0006451760197889536
50    84    0.0002048387641985034
51    0    0.0008533756472121886
51    1    0.001091543787791404
51    2    0.0007649356508332078
51    3    0.0004807431976238475
51    4    0.0002245645767707975
51    5    4.678426739897648e-05
51    6    0.000941972542911276
51    7    0.001377349488136208
51    8    0.001319447368211209
51    9    0.0008571241517970358
51    10    0.0003720221489225434
51    11    0.0001253040661566482
51    12    0.001713250828328883
51    13    0.002830366720495944
51    14    0.002552345373831225
51    15    0.001757855263966752
51    16    0.00138773822820836
51    17    0.001227426737411057
51    18    0.0008886661273280824
51    19    0.0003855306329544961
51    20    0.0001607732614553212
51    21    0.0002611252089467301
51    22    0.0002706173590966234
51    23    0.000241964470251793
51    24    0.000207465563686364
51    25    0.0001740758299818449
51    26    0.0001540759589401377
51    27    0.0001432846266532362
51    28    0.0001435274587648126
51    29    0.0001258768426106483
51    30    0.0001608554720781667
51    31    0.0002246436238245921
51    32    0.0002907947895765296
51    33    0.0003428983313555497
51    34    0.0003835572937348471
51    35    0.000396846834369705
51    36    0.0003945405517572244
51    37    0.0003860679421080416
51    38    0.0003930863402783869
51    39    0.0004104583977581871
51    40    0.0004437042148046865
51    41    0.000476802582898226
51    42    0.0005114286672274115
51    43    0.0005405096561877608
51    44    0.0002435681170833303
51    45    0.000270431746815059
51    46    0.0003305081356696697
51    47    0.000432958111523915
51    48    0.0005519792511916005
51    49    0.0006730734459915885
51    50    0.0007513489457097056
51    51    0.000795328080279818
51    52    0.0007758997266643268
51    53    0.0007174388367159841
51    54    0.000665230663506032
51    55    0.0006532416127126459
51    56    0.0006889721169210082
51    57    0.000747092562124809
51    58    0.0007917434644797418
51    59    0.0008330257321433547
51    60    0.0009082130769994534
51    61    0.0008694483392027604
51    62    0.0009434510644179769
51    63    0.0004931838471572355
51    64    1.915440574517292e-05
51    65    0.001101886290330573
51    66    0.001460073514988925
51    67    0.001057494835972793
51    68    0.0005591814758860373
51    69    4.05211511334831e-05
51    70    0.0004936698529870919
51    71    0.000906172812624013
51    72    0.001166956873340589
51    73    0.001275404689472328
51    74    0.00131078660874204
51    75    0.001109156292352948
51    76    0.0007619548726883626
51    77    0.0002172920004020399
51    78    0.0002843239615690463
51    79    0.0006714320717496705
51    80    0.0009853679000816937
51    81    0.001189267783395604
51    82    0.001032820601124083
51    83    0.0006605481724585028
51    84    0.0001952168206540642
52    0    0.0009956537461565614
52    1    0.001280339089961731
52    2    0.0008957086280601129
52    3    0.0005590437736001737
52    4    0.0002485359578658542
52    5    4.751908969756359e-05
52    6    0.0009690249727501272
52    7    0.001448880654894686
52    8    0.001438918484540473
52    9    0.0009651519173711871
52    10    0.0004080829037520053
52    11    0.0001371997145255347
52    12    0.00185915259443717
52    13    0.003178314859766155
52    14    0.002833658244063378
52    15    0.001931310387204543
52    16    0.001580362668576735
52    17    0.001422353307697101
52    18    0.001000421806834942
52    19    0.0004055260080486711
52    20    0.0001870949201607887
52    21    0.0002734310506764152
52    22    0.0003118489281792864
52    23    0.0003019240509155806
52    24    0.0002568659819621703
52    25    0.0001967272384579258
52    26    0.0001582719591375752
52    27    0.0001498510679707837
52    28    0.0001642339149938444
52    29    0.0001175753260831549
52    30    0.0001508851942944794
52    31    0.0002035989341790399
52    32    0.0002583910885398482
52    33    0.0003182021357934618
52    34    0.0003902147847627987
52    35    0.0004428673938073381
52    36    0.0004672420905896895
52    37    0.0004717691578404947
52    38    0.0004888623590013903
52    39    0.000512460973548587
52    40    0.0005443576352116374
52    41    0.0005645442369800994
52    42    0.0005840653974489763
52    43    0.000604259765143235
52    44    0.000242156685399402
52    45    0.0002619878917087059
52    46    0.0003083995684015897
52    47    0.0003857756640896013
52    48    0.0004750938682474352
52    49    0.0005781684150698996
52    50    0.0006730744124687938
52    51    0.0007758997266643269
52    52    0.0008481760882393433
52    53    0.0008812313056224642
52    54    0.0008899232007418706
52    55    0.0008962646317644394
52    56    0.0009129572799466713
52    57    0.0009280376095899061
52    58    0.0009295192959873054
52    59    0.0009549265989786938
52    60    0.001042478374636006
52    61    0.0007392316723311371
52    62    0.0008254758942620324
52    63    0.00043553380322056
52    64    2.438075306322613e-05
52    65    0.00139655458523148
52    66    0.001859509054778177
52    67    0.001337517176984946
52    68    0.0007110663224975542
52    69    3.210433828689966e-05
52    70    0.0006649913193850826
52    71    0.001151419948393749
52    72    0.001414717146105874
52    73    0.001492632197918593
52    74    0.001478805206013342
52    75    0.001219962704972165
52    76    0.0008211369482835984
52    77    0.000241173196957608
52    78    0.0003906981702502428
52    79    0.0008101227586366776
52    80    0.001136026082426676
52    81    0.001340659512830441
52    82    0.001149029049925622
52    83    0.0007237790862669029
52    84    0.0002030172746550018
53    0    0.001180123226326288
53    1    0.001525880958094771
53    2    0.001076917445502106
53    3    0.0006738814241118878
53    4    0.0002862093157749609
53    5    4.953910574566421e-05
53    6    0.0009844753783613365
53    7    0.001519307631325388
53    8    0.001552736685390489
53    9    0.00107324809431157
53    10    0.0004438990177783634
53    11    0.0001476052516303881
53    12    0.002035542249755411
53    13    0.003576108238671904
53    14    0.003156588465618105
53    15    0.002140761080210825
53    16    0.001815375976730336
53    17    0.001655261156961729
53    18    0.001131632372613336
53    19    0.0004303830918248364
53    20    0.0002195864507500677
53    21    0.0002794880464779145
53    22    0.0003448407025518868
53    23    0.0003590179746270594
53    24    0.0003118477902026
53    25    0.0002333471571319917
53    26    0.0001843527652609001
53    27    0.0001853761444705821
53    28    0.0002194959576139558
53    29    0.0001189927825820734
53    30    0.0001479611848780661
53    31    0.0001853456940456777
53    32    0.0002266299538112152
53    33    0.0002885474254705935
53    34    0.0003817845736235755
53    35    0.0004677471077086693
53    36    0.0005253301122510755
53    37    0.000556936915506067
53    38    0.0005936495585389272
53    39    0.000624216137153418
53    40    0.0006519999456547674
53    41    0.0006596315948192345
53    42    0.0006712120401745876
53    43    0.0006904569198709227
53    44    0.0002523038755147462
53    45    0.0002686118884145053
53    46    0.0003002525104076637
53    47    0.0003460359274694863
53    48    0.000397279973014612
53    49    0.0004713569409122981
53    50    0.0005686862695584667
53    51    0.0007174388367159838
53    52    0.0008812313056224635
53    53    0.001023922287701265
53    54    0.001118411080606329
53    55    0.001158605805368386
53    56    0.001158327658223197
53    57    0.001130926045901201
53    58    0.001100149665123603
53    59    0.001124616342713286
53    60    0.001233163643440344
53    61    0.0006474632045538256
53    62    0.0007311838552993455
53    63    0.0003855362546972748
53    64    3.101450019083203e-05
53    65    0.001615767161622335
53    66    0.002193257674677851
53    67    0.001589559986325309
53    68    0.0008594488639256051
53    69    2.590040455148812e-05
53    70    0.000888499942744521
53    71    0.001478562973346481
53    72    0.001744204919897365
53    73    0.001774567555544063
53    74    0.001687393983488936
53    75    0.001350889033133206
53    76    0.0008860222254830606
53    77    0.0002653048453008047
53    78    0.0005615833322728855
53    79    0.00102149825294052
53    80    0.001354808412937028
53    81    0.00155226960032909
53    82    0.001312398024230919
53    83    0.0008199802426807814
53    84    0.0002297878869320246
54    0    0.001382126441610611
54    1    0.001799409021689642
54    2    0.00128858805074909
54    3    0.0008115126187499607
54    4    0.0003341296463695856
54    5    5.482439546562703e-05
54    6    0.001023529323377703
54    7    0.001621777985407043
54    8    0.00168460268278656
54    9    0.001193066919463986
54    10    0.0004901167349098462
54    11    0.0001602859887129267
54    12    0.002247563054104759
54    13    0.004024301742506356
54    14    0.003538591108613823
54    15    0.002403121793427081
54    16    0.002086224283561392
54    17    0.001914160339148429
54    18    0.001287538509476233
54    19    0.0004742066301091877
54    20    0.0002561493151450012
54    21    0.0002753633417536078
54    22    0.000363325877110905
54    23    0.0004087938732892933
54    24    0.0003789592637595593
54    25    0.0003020579308919029
54    26    0.0002529256603424822
54    27    0.0002620093841816413
54    28    0.0003117820687229653
54    29    0.0001317314913646442
54    30    0.0001515625090523103
54    31    0.000174254105774012
54    32    0.0002091529198319763
54    33    0.0002735270384517829
54    34    0.0003760781228390023
54    35    0.000479192389933683
54    36    0.0005628112392536606
54    37    0.0006254722448755242
54    38    0.000690171339220072
54    39    0.0007359973076131558
54    40    0.0007678095550226365
54    41    0.0007717948165476698
54    42    0.0007851602916368793
54    43    0.0008116077043770051
54    44    0.0002759961173850411
54    45    0.000285286293643902
54    46    0.0002975741957613233
54    47    0.0003134923093695916
54    48    0.0003360374088679053
54    49    0.0003912347469240251
54    50    0.0004895813156913094
54    51    0.0006652306635060321
54    52    0.0008899232007418704
54    53    0.001118411080606329
54    54    0.001296790806674096
54    55    0.00139225512925874
54    56    0.001409544559305408
54    57    0.001374192034409245
54    58    0.001332605355129312
54    59    0.001359941958667537
54    60    0.001486764572206132
54    61    0.0006310986576440232
54    62    0.0007148896192364973
54    63    0.0003727023682534777
54    64    3.990046134174179e-05
54    65    0.001712315139109984
