0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014308406,0.0015206624,0.002048091,0.002023195,0.0023512541,0.0022660319,0.010386,0.0032324318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00062529687,0.0014500277,0.0019609664,0.0019439224,0.0023657753,0.0023360641,0.0032324318,0.012832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007785,0.0017279083,0.0011480499,0.0014095607,0.0004747556,0.0007180739,0.00051365384,1.7789986e-05,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017279083,0.002642,0.0013742517,0.001209388,0.00082680278,0.00068576672,0.00058991397,0.00041454597,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011480499,0.0013742517,0.00353,0.0011556782,0.00094897253,0.00086005672,0.00073788266,0.00066285798,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014095607,0.001209388,0.0011556782,0.004468,0.00083669281,0.00084720827,0.00087091621,0.00072328174,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004747556,0.00082680278,0.00094897253,0.00083669281,0.003208,0.00084634066,0.00093894532,0.0011343798,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007180739,0.00068576672,0.00086005672,0.00084720827,0.00084634066,0.00445,0.001102169,0.0010222095,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00051365384,0.00058991397,0.00073788266,0.00087091621,0.00093894532,0.001102169,0.003074,0.0012669396,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7789986e-05,0.00041454597,0.00066285798,0.00072328174,0.0011343798,0.0010222095,0.0012669396,0.004517,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00596,0.0018322298,0.0012024665,0.0012826007,0.00068935295,0.00065537874,0.00030682143,0.00046706321
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018322298,0.002605,0.0014627549,0.0012169108,0.00089521434,0.00063278229,0.00049950825,0.0004546946
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012024665,0.0014627549,0.003208,0.001249866,0.0010175204,0.0008094452,0.00072876838,0.00073051652
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012826007,0.0012169108,0.001249866,0.004021,0.00089314534,0.0008287723,0.00068044553,0.00081786176
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00068935295,0.00089521434,0.0010175204,0.00089314534,0.002825,0.00081802049,0.00083703008,0.00087987243
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00065537874,0.00063278229,0.0008094452,0.0008287723,0.00081802049,0.00373,0.00099821224,0.0011084809
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00030682143,0.00049950825,0.00072876838,0.00068044553,0.00083703008,0.00099821224,0.002468,0.001205526
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00046706321,0.0004546946,0.00073051652,0.00081786176,0.00087987243,0.0011084809,0.001205526,0.00442
