0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.589522,41.752357,38.650479,39.429714,45.159731,43.88542,41.118874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002025,0.0010371375,0.000813501,0.000674271,0.000397647,0.00042228,0.000465885,0.000299376,0.000107892,3.71925e-05,-5.724e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010371375,0.00275625,0.001280916,0.001262352,0.0010407442,0.0007497,0.000672945,0.00044982,0.00023247,8.449875e-05,7.2345e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000813501,0.001280916,0.00195364,0.0011311576,0.00089348974,0.0006492096,0.00068858296,0.00037202256,0.00027782352,0.000134589,1.124448e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000674271,0.001262352,0.0011311576,0.00195364,0.00091768482,0.0007198412,0.00058180902,0.0003230136,0.00031123872,0.000147407,2.45973e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000397647,0.0010407443,0.00089348974,0.00091768482,0.00152881,0.0005809478,0.0003662497,0.00031136112,0.00026857008,0.00012756375,3.377849e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00042228,0.0007497,0.0006492096,0.0007198412,0.0005809478,0.001156,0.0003369162,0.0002844576,0.0002261952,0.000118813,2.21646e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000465885,0.000672945,0.00068858296,0.00058180902,0.0003662497,0.0003369162,0.00243049,0.00049445928,0.00024811704,0.0001072275,2.743545e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000299376,0.00044982,0.00037202256,0.0003230136,0.00031136112,0.0002844576,0.00049445928,0.00254016,0.00015894144,0.0001198512,-5.3424e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000107892,0.00023247,0.00027782352,0.00031123872,0.00026857008,0.0002261952,0.00024811704,0.00015894144,0.00046656,0.0002245644,4.201416e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
