4.327210e-79,7.771800e-80,9.004470e-80,4.560010e-80,1.291750e-78,1.190190e-78,7.307870e-79,1.147900e-78,1.115600e-78,1.190420e-78,1.856530e-78,1.819820e-78,1.022980e-78,1.387630e-78,1.397430e-78,-7.039090e-80,1.388110e-79,2.008200e-79,1.431530e-78,1.357440e-78,2.020830e-79,1.686100e-78,1.069440e-78,-5.798970e-80,1.155920e-79,2.485790e-79,3.744180e-79,4.990500e-79,6.392330e-79,1.178530e-78,2.539320e-78,8.222370e-79,5.728800e-80,3.328140e-80,-7.773610e-80,-1.003740e-79,-8.334750e-80,6.591870e-80,1.270060e-79,4.656440e-79,9.784030e-79,4.026760e-79,2.032700e-79,6.040130e-81
1.842850e-79,2.768260e-80,6.027460e-80,3.239960e-80,5.151640e-79,6.663870e-79,4.210200e-79,8.030600e-79,8.164380e-79,4.025450e-79,9.509360e-79,9.188390e-79,4.548780e-79,9.177760e-79,1.045060e-78,-4.778410e-80,-1.939110e-79,-1.945170e-79,5.110320e-79,4.822960e-79,-2.879980e-79,1.069440e-78,7.826550e-79,-3.470820e-80,-3.764400e-80,3.177510e-80,3.909990e-80,6.560730e-80,1.321320e-79,5.171420e-79,1.614780e-78,5.474380e-79,5.103810e-80,-1.978410e-80,-1.163610e-79,-1.505750e-79,-1.451800e-79,-5.031100e-80,-1.776870e-80,2.389190e-79,6.658350e-79,3.133690e-79,1.754440e-79,1.097050e-80
1.196330e-79,3.750530e-80,-4.336200e-81,-7.220540e-81,3.038470e-79,1.638560e-79,6.116070e-80,-1.949290e-79,-2.765940e-79,2.112430e-79,1.416920e-79,1.782690e-79,2.150020e-79,-8.051530e-80,-2.809220e-79,4.298780e-80,1.713270e-79,3.378120e-79,1.487620e-79,2.986450e-79,5.729450e-79,-5.798970e-80,-3.470820e-80,7.110170e-80,-2.271100e-81,-7.422360e-80,-6.331080e-80,1.518280e-80,1.451310e-79,1.076040e-79,-3.506430e-79,2.028300e-80,4.539630e-80,1.621130e-80,1.521360e-80,1.642090e-80,1.411220e-80,-1.665190e-80,1.987180e-80,-9.716860e-81,-1.338410e-79,-1.977430e-80,1.743870e-81,1.040110e-80
7.295490e-80,-8.040560e-81,-9.638060e-81,-4.901760e-81,5.488680e-79,-8.281010e-80,2.047520e-81,-4.341150e-80,-9.872870e-80,1.062060e-78,2.149560e-79,1.071360e-79,1.158060e-79,8.146720e-80,-1.274340e-79,-5.010690e-81,1.474890e-78,6.528990e-79,6.296230e-79,3.953060e-79,3.379170e-79,1.155920e-79,-3.764400e-80,-2.271100e-81,7.801650e-79,5.848330e-79,6.641000e-79,7.161740e-79,6.358680e-79,4.215860e-79,9.840650e-80,2.066610e-80,-1.625080e-80,3.024910e-79,2.350000e-79,2.594840e-79,2.803590e-79,3.357930e-79,3.814720e-79,3.161120e-79,1.107250e-79,-1.487700e-80,-4.704020e-80,-1.112530e-80
7.326570e-81,-1.828690e-80,4.502140e-81,5.857740e-81,3.287090e-79,-2.673690e-80,1.188750e-80,2.073470e-79,2.329170e-79,8.210110e-79,4.262560e-79,1.731790e-79,4.260430e-81,1.866660e-79,2.151830e-79,-4.674180e-80,1.006970e-78,5.765640e-79,8.056150e-79,3.517080e-79,-8.322520e-80,2.485790e-79,3.177510e-80,-7.422360e-80,5.848330e-79,6.319920e-79,7.855100e-79,8.111790e-79,6.330880e-79,4.555230e-79,6.061910e-79,4.971160e-80,-6.148780e-80,2.046900e-79,1.941680e-79,2.255140e-79,2.535310e-79,3.432000e-79,3.638250e-79,3.425360e-79,3.049190e-79,2.272460e-80,-5.604370e-80,-2.283340e-80
1.135810e-79,1.356970e-80,1.104070e-80,6.373670e-81,6.446260e-79,1.528830e-79,1.653320e-79,2.155110e-79,1.811990e-79,1.175300e-78,8.164370e-79,7.237240e-79,3.523360e-79,2.713300e-79,1.560850e-79,-4.071320e-80,1.225200e-78,1.110950e-78,1.693100e-78,1.096710e-78,4.735110e-79,3.744180e-79,3.909990e-80,-6.331080e-80,6.641000e-79,7.855100e-79,1.176090e-78,1.370190e-78,1.263600e-78,9.420830e-79,7.488280e-79,7.870710e-80,-7.433910e-80,2.512160e-79,2.468990e-79,3.055100e-79,3.618720e-79,4.983780e-79,6.003870e-79,5.753250e-79,3.319020e-79,-1.132340e-79,-1.467200e-79,-3.442310e-80
3.107710e-79,8.151630e-80,1.594100e-80,1.544170e-81,1.201260e-78,5.581810e-79,3.854600e-79,7.857760e-80,-8.738670e-80,1.656140e-78,1.392780e-78,1.421580e-78,9.054980e-79,3.337730e-79,-1.073430e-79,3.931660e-81,1.535680e-78,1.852520e-78,2.537010e-78,2.059730e-78,1.522860e-78,4.990500e-79,6.560730e-80,1.518280e-80,7.161740e-79,8.111790e-79,1.370190e-78,1.801250e-78,1.941600e-78,1.522310e-78,6.235450e-79,1.615620e-79,-2.906730e-80,3.023630e-79,2.908690e-79,3.658340e-79,4.409430e-79,5.895480e-79,8.090910e-79,7.929520e-79,2.659030e-79,-2.158670e-79,-1.882040e-79,-2.993890e-80
6.190450e-79,1.812870e-79,2.104010e-80,-7.074410e-81,2.015360e-78,1.232610e-78,6.293730e-79,-1.836650e-79,-5.049960e-79,2.237760e-78,2.200270e-78,2.254820e-78,1.641770e-78,3.229470e-79,-4.985750e-79,7.780580e-80,1.790870e-78,2.684970e-78,3.221880e-78,3.184250e-78,2.995140e-78,6.392330e-79,1.321320e-79,1.451310e-79,6.358680e-79,6.330880e-79,1.263600e-78,1.941600e-78,2.570750e-78,2.225970e-78,4.400580e-79,3.462060e-79,7.558730e-80,2.997710e-79,2.841890e-79,3.565580e-79,4.328500e-79,5.543780e-79,9.381090e-79,1.025330e-78,2.819340e-79,-1.724920e-79,-1.338880e-79,-5.741770e-81
6.949700e-79,1.834190e-79,4.686440e-80,9.119730e-81,2.185110e-78,1.539690e-78,7.533550e-79,2.165490e-79,-3.388600e-80,2.243430e-78,2.569380e-78,2.535420e-78,1.774270e-78,7.214880e-79,6.992310e-80,4.307700e-80,1.332820e-78,2.176930e-78,3.007530e-78,3.173960e-78,2.706870e-78,1.178530e-78,5.171420e-79,1.076040e-79,4.215860e-79,4.555230e-79,9.420830e-79,1.522310e-78,2.225970e-78,2.394270e-78,1.521010e-78,7.042180e-79,1.257030e-79,1.962670e-79,1.652790e-79,2.012990e-79,2.476230e-79,3.721050e-79,7.379870e-79,1.075120e-78,8.517260e-79,2.197920e-79,7.822090e-80,1.441480e-80
5.707800e-80,-5.294680e-80,1.341190e-79,8.915320e-80,4.558600e-79,9.900080e-79,6.679970e-79,2.280160e-78,2.605410e-78,7.593060e-79,2.103590e-78,1.725160e-78,4.716690e-79,2.108750e-78,3.005160e-78,-2.623080e-79,-5.469150e-79,-8.718270e-79,1.482490e-78,8.421310e-79,-1.860320e-78,2.539320e-78,1.614780e-78,-3.506430e-79,9.840650e-80,6.061910e-79,7.488280e-79,6.235450e-79,4.400580e-79,1.521010e-78,5.289810e-78,1.228650e-78,-4.965270e-80,-4.658130e-80,-1.644990e-79,-2.157770e-79,-2.027330e-79,1.155850e-79,1.517870e-79,9.675160e-79,2.462770e-78,9.498180e-79,3.992980e-79,-1.311940e-80
